ROA,ROE,capital_adequacy_ratio,npl_ratio,loan_to_deposit_ratio,net_interest_margin,cost_to_income_ratio,at_risk,bank_name,state,size_bucket,cert_id,ID,cluster,risk_cluster_label,failure_probability,predicted_at_risk,risk_score_100,flag_low_capital,flag_high_npl,flag_negative_roa,flag_high_ldr,total_flags
1.8825893097640447,18.68,20.490553450991733,30.0,50.20138689100306,3.3715020365986996,10.34515100356406,0,"Morgan Stanley Bank, National Association",UTAH,Large ($10B-$250B),32992,32992_20250930,0,Elevated Risk,0.019293940503861743,0,1.9,0,1,0,0,1
0.9203843389992311,6.58,15.999235139099765,30.0,70.33361251099288,3.7491066152874266,35.55288538131125,0,BMO Bank National Association,ILLINOIS,Large ($10B-$250B),16571,16571_20250930,0,Elevated Risk,0.027377929923681377,0,2.7,0,1,0,0,1
0.8727578766906453,10.72,40.841513636716826,30.0,23.76971903295062,1.845240053966896,14.5075421472937,0,"Charles Schwab Bank, SSB",TEXAS,Large ($10B-$250B),57450,57450_20250930,0,Elevated Risk,0.060078773660593575,0,6.0,0,1,0,0,1
1.0668416626282424,13.99,27.436186146150597,30.0,75.23854961832062,3.017889184474669,10.182767624020887,0,"Morgan Stanley Private Bank, National Association",NEW YORK,Large ($10B-$250B),34221,34221_20250930,0,Elevated Risk,0.01749137695195126,0,1.7,0,1,0,0,1
0.9753926848092491,10.03,13.495042073242997,30.0,87.54997493611766,3.79298957399632,41.29755559639772,0,First-Citizens Bank & Trust Company,NORTH CAROLINA,Large ($10B-$250B),11063,11063_20250930,2,High Risk,0.017278415558303516,0,1.7,0,1,0,0,1
0.8464324844479879,7.27,14.311232951643463,30.0,76.38753043726251,3.247517309570235,43.04486203405838,0,"Citizens Bank, National Association",RHODE ISLAND,Large ($10B-$250B),57957,57957_20250930,2,High Risk,0.024075672467366686,0,2.4,0,1,0,0,1
1.2777439938697028,11.64,14.192790113282989,30.0,71.57439986797979,3.5144929243615906,39.54018227009114,0,"Fifth Third Bank, National Association",OHIO,Large ($10B-$250B),6672,6672_20250930,0,Elevated Risk,0.02437894981434914,0,2.4,0,1,0,0,1
3.979826808684467,44.03,13.139003371498061,30.0,93.60053604306319,8.312473989859766,58.9107023167058,0,American Express National  Bank,UTAH,Large ($10B-$250B),27471,27471_20250930,2,High Risk,0.03111329939129928,0,3.1,0,1,0,1,2
1.3663353955707844,10.22,14.028639252911699,30.0,80.44724929199496,3.7204928697060895,40.06130642544847,0,Manufacturers and Traders Trust Company,NEW YORK,Large ($10B-$250B),588,588_20250930,2,High Risk,0.03833985010394885,0,3.8,0,1,0,0,1
1.220456012809624,12.2,14.147167411834866,30.0,80.28852153047941,3.6557443654603774,36.35449317495553,0,The Huntington National Bank,OHIO,Large ($10B-$250B),6560,6560_20250930,2,High Risk,0.025760304526003266,0,2.6,0,1,0,0,1
1.1376680748781687,11.68,14.811979600995517,30.0,67.65662979406565,3.388386359097553,37.64603906515829,0,KeyBank National Association,OHIO,Large ($10B-$250B),17534,17534_20250930,0,Elevated Risk,0.028476013734774642,0,2.8,0,1,0,0,1
0.8289339537564087,10.32,13.88145500080215,30.0,85.8818287840866,5.106364075540427,32.76310896243957,0,Ally Bank,UTAH,Large ($10B-$250B),57803,57803_20250930,2,High Risk,0.03412820623649391,0,3.4,0,1,0,0,1
1.0021396506161173,14.99,13.128047703397328,30.0,31.024799565239604,3.83041969326083,39.310622060196174,0,The Northern Trust Company,ILLINOIS,Large ($10B-$250B),913,913_20250930,0,Elevated Risk,0.026112588924353357,0,2.6,0,1,0,0,1
0.9071270810867121,9.3,19.908607995595386,30.0,42.11547756887721,3.3451731080504232,28.106985522197668,0,"HSBC Bank USA, National Association",VIRGINIA,Large ($10B-$250B),57890,57890_20250930,0,Elevated Risk,0.02922571983351689,0,2.9,0,1,0,0,1
1.4847702395900713,13.54,13.311462292458492,30.0,72.33123421861215,3.3373686931739366,43.04775280898877,0,Regions Bank,ALABAMA,Large ($10B-$250B),12368,12368_20250930,0,Elevated Risk,0.034671766637475024,0,3.5,0,1,0,0,1
1.1465309845542084,13.85,27.990354093904845,30.0,87.82977299246633,3.6862834054876616,9.304379395492475,0,"UBS Bank USA, National Association",UTAH,Large ($10B-$250B),57565,57565_20250930,2,High Risk,0.02337747022739756,0,2.3,0,1,0,0,1
3.008172356628044,23.54,16.45985596597803,30.0,104.84806646562271,12.134697310938051,27.279237986106136,0,Synchrony Bank,UTAH,Large ($10B-$250B),27314,27314_20250930,2,High Risk,0.046345431342086164,0,4.6,0,1,0,1,2
0.45001733970049607,10.83,18.11176711913383,30.0,46.57973281055541,3.991306254349256,68.31560283687944,0,USAA Federal Savings Bank,ARIZONA,Large ($10B-$250B),32188,32188_20250930,0,Elevated Risk,0.04202051606637795,0,4.2,0,1,0,0,1
1.1418197340077132,8.91,20.762777414721857,30.0,65.14972722397938,3.5670367022297484,41.61702791055305,0,"Santander Bank, N.A.",DELAWARE,Large ($10B-$250B),29950,29950_20250930,0,Elevated Risk,0.02437805815046177,0,2.4,0,1,0,0,1
0.9036684255389692,7.27,17.992486400698006,30.0,81.91452604304436,3.483589789910229,46.08126270966124,0,City National Bank,CALIFORNIA,Large ($10B-$250B),17281,17281_20250930,2,High Risk,0.01691779980685706,0,1.7,0,1,0,0,1
-0.2222776684597512,-2.47,15.311652202285325,30.0,89.22396706512887,3.7187407601226803,42.49921149981123,1,"Flagstar Bank, National Association",NEW YORK,Large ($10B-$250B),32541,32541_20250930,2,High Risk,0.7106683748583295,1,71.1,0,1,1,0,2
1.0622995711754422,12.47,13.620175601084874,30.0,77.5040290123201,3.82358469468081,39.80914112222867,0,Western Alliance Bank,ARIZONA,Large ($10B-$250B),57512,57512_20250930,2,High Risk,0.01894696847125484,0,1.9,0,1,0,0,1
0.9568301462109701,13.08,13.698433201097608,30.0,79.67308203211022,3.5659869007831526,43.097697806346225,0,"Zions Bancorporation, N.A.",UTAH,Large ($10B-$250B),2270,2270_20250930,2,High Risk,0.01754486088049249,0,1.8,0,1,0,0,1
1.2659317978014817,10.63,13.847118789692573,30.0,79.18781597316466,3.6201527592829166,31.252354224152946,0,"Webster Bank, National Association",CONNECTICUT,Large ($10B-$250B),18221,18221_20250930,2,High Risk,0.024978888772675005,0,2.5,0,1,0,0,1
1.3245203963340093,11.95,13.52570585189368,30.0,94.97139523919576,3.7969069499028056,39.14191999520985,0,First Horizon Bank,TENNESSEE,Large ($10B-$250B),4977,4977_20250930,2,High Risk,0.02812955307199703,0,2.8,0,1,0,1,2
1.6890525989464993,17.09,15.147440451183986,30.0,82.41780174288745,4.073420996314254,22.097959104229318,0,East West Bank,CALIFORNIA,Large ($10B-$250B),31628,31628_20250930,2,High Risk,0.033744722313446565,0,3.4,0,1,0,0,1
0.97127108038472,11.55,13.201705481902179,30.0,78.54391791801157,3.6307938887883564,48.6358574610245,0,,TEXAS,Large ($10B-$250B),983,983_20250930,2,High Risk,0.015870420049491817,0,1.6,0,1,0,0,1
0.0,,0.0,30.0,52.91132808659634,,,0,,NEW YORK,Large ($10B-$250B),33692,33692_20250930,0,Elevated Risk,0.6620142164791128,1,66.2,1,1,0,0,2
0.9600300456506082,10.26,11.963108994360839,30.0,61.703174872939336,3.445751869181531,38.05759672566559,0,"UMB Bank, National Association",MISSOURI,Large ($10B-$250B),8273,8273_20250930,0,Elevated Risk,0.029630502716310465,0,3.0,0,1,0,0,1
1.093577857493333,9.55,12.164448233002798,30.0,85.50458509389685,3.3283963140165143,37.55734569809833,0,Old National Bank,INDIANA,Large ($10B-$250B),3832,3832_20250930,2,High Risk,0.023513642838876418,0,2.4,0,1,0,0,1
0.8537897505699921,7.64,13.087536298551589,30.0,86.44978928362981,3.055341400835066,44.558455524398624,0,Columbia Bank,OREGON,Large ($10B-$250B),17266,17266_20250930,2,High Risk,0.02546587410516591,0,2.5,0,1,0,0,1
1.325475444914143,9.38,13.760865759855454,30.0,87.5212597921829,3.832418106879361,37.825333453570636,0,"SouthState Bank, National Association",FLORIDA,Large ($10B-$250B),33555,33555_20250930,2,High Risk,0.02918825788672048,0,2.9,0,1,0,0,1
0.9016469854273796,7.04,13.569869950013716,30.0,94.90653534446037,3.838496811975209,32.1231855508432,0,Valley National Bank,NEW JERSEY,Large ($10B-$250B),9396,9396_20250930,2,High Risk,0.023489291523330177,0,2.3,0,1,0,1,2
1.4807659053011555,8.6,18.78840571823034,30.0,77.6156750266472,4.047542140266739,20.735225944730658,0,CIBC Bank USA,ILLINOIS,Large ($10B-$250B),33306,33306_20250930,2,High Risk,0.043283117653959514,0,4.3,0,1,0,0,1
1.44470912629303,15.8,13.715524627948314,30.0,85.94181363592867,3.86427670131185,33.3072093199183,0,,GEORGIA,Large ($10B-$250B),873,873_20250930,2,High Risk,0.04018684134485512,0,4.0,0,1,0,0,1
1.1653593864901775,20.09,17.1619571934161,30.0,47.93680263565045,3.7616818509756547,45.84920030464585,0,Banco Popular de Puerto Rico,PUERTO RICO,Large ($10B-$250B),34968,34968_20250930,0,Elevated Risk,0.021443461240260468,0,2.1,0,1,0,0,1
1.2341075470960665,10.0,12.492681317729815,30.0,81.9205294153897,3.7360331651910834,33.66188831325385,0,Pinnacle Bank,TENNESSEE,Large ($10B-$250B),35583,35583_20250930,2,High Risk,0.025048658647816788,0,2.5,0,1,0,0,1
1.062581225910439,9.05,13.093941598707826,30.0,83.25615844793488,3.640040139369223,38.51505990309846,0,,MISSISSIPPI,Large ($10B-$250B),11813,11813_20250930,2,High Risk,0.020375155052075624,0,2.0,0,1,0,0,1
1.259681017965317,16.09,15.361089529774267,30.0,49.287075029086516,3.439708305477706,47.91706901657406,0,Frost  Bank,TEXAS,Large ($10B-$250B),5510,5510_20250930,0,Elevated Risk,0.012716044963801947,0,1.3,0,1,0,0,1
1.063695254993719,9.98,13.578215275193669,30.0,63.55608052766867,3.8142758999598585,40.36355884414816,0,"BOKF, National Association",OKLAHOMA,Large ($10B-$250B),4214,4214_20250930,0,Elevated Risk,0.026667374063149327,0,2.7,0,1,0,0,1
1.1930590802322858,9.19,13.403135746488438,30.0,89.30404861235044,3.526742847086998,35.041577905641425,0,First National Bank of Pennsylvania,PENNSYLVANIA,Large ($10B-$250B),7888,7888_20250930,2,High Risk,0.024314027701586142,0,2.4,0,1,0,0,1
1.07085853361728,7.8,17.3750502493573,30.0,87.43553047282153,10.018580612092348,51.078861943860986,0,Barclays Bank Delaware,DELAWARE,Large ($10B-$250B),57203,57203_20250930,2,High Risk,0.03091354670807804,0,3.1,0,1,0,0,1
0.7546578471627724,8.5,13.983451727340562,30.0,92.61860702395242,3.946036319812825,29.498065924613254,0,"EverBank, National Association",FLORIDA,Large ($10B-$250B),34775,34775_20250930,2,High Risk,0.027334216083270035,0,2.7,0,1,0,1,2
1.0520268855065877,10.01,12.323641619018062,30.0,87.70438764234135,3.665999396131729,34.360162017056666,0,"Associated Bank, National Association",WISCONSIN,Large ($10B-$250B),5296,5296_20250930,2,High Risk,0.02032967558148876,0,2.0,0,1,0,0,1
1.4248860013133746,19.8,15.184722954210642,30.0,90.0995221320099,3.6553441462563256,23.03077978412943,0,Raymond James Bank,FLORIDA,Large ($10B-$250B),33893,33893_20250930,2,High Risk,0.03296835581099206,0,3.3,0,1,0,1,2
1.792911313912083,12.22,14.609921919734415,30.0,95.08267254032994,4.80479659115195,21.86485551372238,0,Bank OZK,ARKANSAS,Large ($10B-$250B),110,110_20250930,2,High Risk,0.047946725217859504,0,4.8,0,1,0,1,2
2.009846075887246,14.23,17.759966830563684,30.0,99.8671889200964,5.73098385121343,50.40536388773427,0,"SoFi Bank, National Association",UTAH,Large ($10B-$250B),26881,26881_20250930,2,High Risk,0.037230815158507125,0,3.7,0,1,0,1,2
1.1664663959613906,12.38,19.106350682034538,30.0,127.85024751134395,3.815095330555958,31.46130300250486,0,MidFirst Bank,OKLAHOMA,Large ($10B-$250B),4063,4063_20250930,2,High Risk,0.021663231998173296,0,2.2,0,1,0,1,2
0.0,,0.0,30.0,71.84502983986076,,,0,Bank of China,NEW YORK,Large ($10B-$250B),33653,33653_20250930,2,High Risk,0.6190253355343864,1,61.9,1,1,0,0,2
2.0432082943867758,8.44,55.16044606281293,30.0,54.48633666181018,3.3976124885215793,33.10446297204512,0,Deutsche Bank Trust Company Americas,NEW YORK,Large ($10B-$250B),623,623_20250930,0,Elevated Risk,0.03686902976479279,0,3.7,0,1,0,0,1
1.4151177147372052,7.45,17.7710178344879,30.0,77.01347013100477,3.099077126172753,31.024410630729793,0,Prosperity Bank,TEXAS,Large ($10B-$250B),16835,16835_20250930,2,High Risk,0.025045995977360885,0,2.5,0,1,0,0,1
0.85125430759337,5.81,13.758366936863734,30.0,88.22847554931795,3.5673050040385275,43.06140738608023,0,Atlantic Union Bank,VIRGINIA,Large ($10B-$250B),34589,34589_20250930,2,High Risk,0.031620142104473024,0,3.2,0,1,0,0,1
0.0,,0.0,30.0,190.91493670420795,,,1,,NEW YORK,Large ($10B-$250B),33690,33690_20250930,2,High Risk,0.6824836301938962,1,68.2,1,1,0,1,3
1.3973537310928166,11.74,14.882870204240639,30.0,80.59466698273583,3.3762809495614112,41.42303580883303,0,Hancock Whitney Bank,MISSISSIPPI,Large ($10B-$250B),12441,12441_20250930,2,High Risk,0.032854840601763795,0,3.3,0,1,0,0,1
0.8888506129094876,9.78,14.096189772838722,30.0,81.32302195410014,3.857249478239635,33.27710147250156,0,"BankUnited, National Association",FLORIDA,Large ($10B-$250B),58979,58979_20250930,2,High Risk,0.026809694811529425,0,2.7,0,1,0,0,1
1.2522904334250458,9.91,35.58342543339947,30.0,28.132971518689846,7.40848295194524,37.85568979699202,0,"TD Bank USA, National Association",DELAWARE,Large ($10B-$250B),33947,33947_20250930,0,Elevated Risk,0.028348323248388443,0,2.8,0,1,0,0,1
0.7017421763000635,6.19,15.938216518878576,30.0,88.08373265262692,3.7133027264668077,40.72744391046367,0,Banc of California,CALIFORNIA,Large ($10B-$250B),24045,24045_20250930,2,High Risk,0.01919599600796051,0,1.9,0,1,0,0,1
1.4549634745498934,8.76,14.849619419310716,30.0,89.52061301166509,3.771688669600605,32.40745002264106,0,United Bank,VIRGINIA,Large ($10B-$250B),22858,22858_20250930,2,High Risk,0.04216586882890432,0,4.2,0,1,0,0,1
1.5703368034411656,14.93,14.114333117718175,30.0,84.2020333197355,5.97940391671587,37.80848001239128,0,First National Bank of Omaha,NEBRASKA,Large ($10B-$250B),5452,5452_20250930,2,High Risk,0.03372569593926123,0,3.4,0,1,0,0,1
1.0193854490379775,9.49,13.722223166710787,30.0,85.59636176837748,4.102938510424427,36.378793679106245,0,Texas Capital Bank,TEXAS,Large ($10B-$250B),34383,34383_20250930,2,High Risk,0.01905540970182319,0,1.9,0,1,0,0,1
1.7578368417215706,19.07,15.866224575811492,30.0,68.18379999921804,3.4336991433379573,44.80769486964283,0,Commerce Bank,MISSOURI,Large ($10B-$250B),24998,24998_20250930,0,Elevated Risk,0.023591228840911152,0,2.4,0,1,0,0,1
1.3117276779067997,12.39,14.137268476090675,30.0,89.12098765041884,3.810828188743072,39.792972370356914,0,"Fulton Bank, National Association",PENNSYLVANIA,Large ($10B-$250B),7551,7551_20250930,2,High Risk,0.02649383965057146,0,2.6,0,1,0,0,1
0.9087164881839207,7.67,15.812490409697713,30.0,70.54673055880465,3.0595298926928973,37.727558066541114,0,"BNY Mellon, National Association",PENNSYLVANIA,Large ($10B-$250B),7946,7946_20250930,0,Elevated Risk,0.03811538593648834,0,3.8,0,1,0,0,1
2.661091968355508,27.16,12.582299717129253,30.0,107.17739955269691,6.678656165928835,18.827471008290974,0,Sallie Mae Bank,UTAH,Large ($10B-$250B),58177,58177_20250930,2,High Risk,0.02158301044281856,0,2.2,0,1,0,1,2
0.8853626007830702,7.4,13.795894429550762,30.0,84.32776866189208,3.205227616226409,45.22655732878669,0,Glacier Bank,MONTANA,Large ($10B-$250B),30788,30788_20250930,2,High Risk,0.029008928760419085,0,2.9,0,1,0,0,1
1.1686317751735966,9.8,13.526570235040131,30.0,77.80121769126264,3.6873814576972497,37.87298029913478,0,United Community Bank,SOUTH CAROLINA,Large ($10B-$250B),16889,16889_20250930,2,High Risk,0.025916734646665565,0,2.6,0,1,0,0,1
0.9303923912374149,9.48,15.353111694356222,30.0,89.19887934104692,3.6753703214445195,27.085779848686208,0,City National Bank of Florida,FLORIDA,Large ($10B-$250B),20234,20234_20250930,2,High Risk,0.03115472325845527,0,3.1,0,1,0,0,1
0.8068962829250823,5.5,12.874068894000077,30.0,87.10971384424039,3.3976798298948245,43.54571103074418,0,"WesBanco Bank, Inc.",WEST VIRGINIA,Large ($10B-$250B),803,803_20250930,2,High Risk,0.03348479771480873,0,3.3,0,1,0,0,1
0.4520941111873713,5.85,12.38563863767346,30.0,80.1070462730849,3.670746948198536,67.25378886964224,0,Arvest Bank,ARKANSAS,Large ($10B-$250B),8728,8728_20250930,2,High Risk,0.08139993352464472,0,8.1,0,1,0,0,1
1.0324967238869154,8.66,14.915393032623747,30.0,69.53791903842583,3.2746686955621365,44.85458260039598,0,First Interstate Bank,MONTANA,Large ($10B-$250B),1105,1105_20250930,0,Elevated Risk,0.023171463585051687,0,2.3,0,1,0,0,1
1.6181834463862894,11.01,14.688945172128498,30.0,95.92402975135253,3.8367685176955546,35.81108297963519,0,Ameris Bank,GEORGIA,Large ($10B-$250B),20504,20504_20250930,2,High Risk,0.039306971820336295,0,3.9,0,1,0,1,2
0.7241091592261932,4.86,13.047903546301692,30.0,87.26072573031668,3.425030262778362,45.81329615553561,0,Renasant Bank,MISSISSIPPI,Large ($10B-$250B),12437,12437_20250930,2,High Risk,0.027469885889591882,0,2.7,0,1,0,0,1
0.8937159811526519,8.03,14.550989218574955,30.0,93.08176537697551,3.7469014927964124,29.84978512068211,0,WaFd Bank,WASHINGTON,Large ($10B-$250B),28088,28088_20250930,2,High Risk,0.022080434086902107,0,2.2,0,1,0,1,2
1.21316643846057,19.54,16.997318195458703,30.0,68.59325784458355,3.105655158175592,34.10574929839228,0,FirstBank,COLORADO,Large ($10B-$250B),18714,18714_20250930,0,Elevated Risk,0.018949967887122093,0,1.9,0,1,0,0,1
1.6492212889968747,16.13,12.619304921348688,30.0,94.37945904496192,4.96767107056537,27.713549406519817,0,Axos Bank,CALIFORNIA,Large ($10B-$250B),35546,35546_20250930,2,High Risk,0.04167018355834925,0,4.2,0,1,0,1,2
-0.02726577959117796,-0.2,14.489992754561856,30.0,85.72214963402081,3.257583256390257,42.76746368790326,0,Eastern Bank,MASSACHUSETTS,Large ($10B-$250B),32773,32773_20250930,2,High Risk,0.2156921848418105,0,21.6,0,1,1,0,2
1.4477941974906468,16.51,48.981109623679906,30.0,12.584645149942835,1.7466380202116654,14.80637813211845,0,"Charles Schwab Premier Bank, SSB",TEXAS,Large ($10B-$250B),33497,33497_20250930,0,Elevated Risk,0.03608332276639211,0,3.6,0,1,0,0,1
0.9296227056633438,5.98,15.25751038369414,30.0,89.52566921457922,2.922133521287344,44.967328391824864,0,Rockland Trust Company,MASSACHUSETTS,Large ($10B-$250B),9712,9712_20250930,2,High Risk,0.043317308706518114,0,4.3,0,1,0,0,1
1.2652278185001353,10.28,12.859836100732272,30.0,99.79469786789863,3.815775595467658,33.280550881603034,0,Provident Bank,NEW JERSEY,Large ($10B-$250B),12010,12010_20250930,2,High Risk,0.022737455480522462,0,2.3,0,1,0,1,2
3.0958779491224604,53.64,35.47204898830829,30.0,7.642433387810827,3.485165988360308,9.276818246839866,0,"Ameriprise Bank, FSB",MINNESOTA,Large ($10B-$250B),58303,58303_20250930,0,Elevated Risk,0.02335731391029456,0,2.3,0,1,0,0,1
0.918558307324311,10.98,14.604166305771942,30.0,78.32108061529568,4.137089622570544,28.339339969525824,0,Customers Bank,PENNSYLVANIA,Large ($10B-$250B),34444,34444_20250930,2,High Risk,0.026931018938314594,0,2.7,0,1,0,0,1
-2.2779873066508642,-17.21,11.501721276208013,30.0,81.69944667095002,3.8743575833542696,38.69750631919705,0,Simmons Bank,ARKANSAS,Large ($10B-$250B),3890,3890_20250930,2,High Risk,0.5571328888467018,1,55.7,0,1,1,0,2
1.1854010717603023,10.63,14.414871322850233,30.0,67.30952521191928,2.9642870716265057,41.891242734303695,0,First Hawaiian Bank,HAWAII,Large ($10B-$250B),17985,17985_20250930,0,Elevated Risk,0.03259601467226302,0,3.3,0,1,0,0,1
1.328794210220507,10.58,14.634660061557886,30.0,96.945202440874,4.060877627483122,25.491760348029217,0,Cathay Bank,CALIFORNIA,Large ($10B-$250B),18503,18503_20250930,2,High Risk,0.029029959421750504,0,2.9,0,1,0,1,2
0.8240595691997638,12.16,14.804400987466227,30.0,65.5681564376236,2.7543553486074095,41.75885761963881,0,Bank of Hawaii,HAWAII,Large ($10B-$250B),18053,18053_20250930,0,Elevated Risk,0.013714581676826449,0,1.4,0,1,0,0,1
0.0,,0.0,30.0,111.24770799134853,,,0,State Bank of India,NEW YORK,Large ($10B-$250B),33682,33682_20250930,2,High Risk,0.6951276115444159,1,69.5,1,1,0,1,3
-0.04395583342268365,-0.42,11.65664655647156,30.0,94.66540603290677,2.3442548718469878,44.05177447026381,1,Beacon Bank and Trust,MASSACHUSETTS,Large ($10B-$250B),17798,17798_20250930,2,High Risk,0.43050599437351345,0,43.1,0,1,1,1,3
1.0548071238813164,7.58,16.12554914689508,30.0,74.29772326151121,2.450691919720705,48.913755270383604,0,Mechanics Bank,CALIFORNIA,Large ($10B-$250B),1768,1768_20250930,0,Elevated Risk,0.02343550088130058,0,2.3,0,1,0,0,1
2.144557686665248,12.57,16.05160456145138,30.0,84.22617149364568,4.2490491530302,30.275815097783937,0,Centennial Bank,ARKANSAS,Large ($10B-$250B),11241,11241_20250930,2,High Risk,0.06575657460807248,0,6.6,0,1,0,0,1
0.7597369856203021,10.96,17.491238031975186,30.0,80.6254336160064,3.9175505242609314,18.334180071484887,0,TriState Capital Bank,PENNSYLVANIA,Large ($10B-$250B),58457,58457_20250930,2,High Risk,0.028153097743263675,0,2.8,0,1,0,0,1
1.430736364342018,11.67,14.996034267462633,30.0,73.01647894106063,3.6729820491167153,45.70577411901222,0,"Wilmington Savings Fund Society, FSB",DELAWARE,Large ($10B-$250B),17838,17838_20250930,0,Elevated Risk,0.03820157577557524,0,3.8,0,1,0,0,1
2.7153449325681116,21.11,17.218431115712082,30.0,53.677215189873415,3.2185852154014523,27.9322853688029,0,"Optum Bank, Inc.",UTAH,Large ($10B-$250B),57408,57408_20250930,0,Elevated Risk,0.024283500119501276,0,2.4,0,1,0,0,1
0.9229269638424008,7.5,13.980234011850742,30.0,80.84560187788571,3.128410068587755,54.99963166909151,0,TowneBank,VIRGINIA,Large ($10B-$250B),35095,35095_20250930,2,High Risk,0.035909690029995,0,3.6,0,1,0,0,1
1.8481561554925376,26.38,12.036051496825321,30.0,81.87387658678927,4.028832828782891,17.153499458075654,0,Stifel Bank and Trust,MISSOURI,Large ($10B-$250B),57311,57311_20250930,2,High Risk,0.03313508763803238,0,3.3,0,1,0,0,1
1.6548834528697554,17.93,17.48392176567838,30.0,75.73436848034099,4.341926153504347,39.83315549519837,0,FirstBank Puerto Rico,PUERTO RICO,Large ($10B-$250B),30387,30387_20250930,2,High Risk,0.04615865131014362,0,4.6,0,1,0,0,1
1.0939301431834711,9.74,13.361540099041076,30.0,107.57825860255102,4.618940588524159,21.327671806632186,0,Merchants Bank of Indiana,INDIANA,Large ($10B-$250B),8056,8056_20250930,2,High Risk,0.0280801452861594,0,2.8,0,1,0,1,2
1.7816625159779373,18.58,14.80029078121539,30.0,73.82411483182912,3.823063827400963,40.25798362220102,0,The Central Trust Bank,MISSOURI,Large ($10B-$250B),12633,12633_20250930,2,High Risk,0.03775763714254261,0,3.8,0,1,0,0,1
0.28481493683238884,3.36,12.053078135717243,30.0,85.1285607432156,3.4045377646185724,38.55173006484039,0,Apple Bank,NEW YORK,Large ($10B-$250B),16068,16068_20250930,2,High Risk,0.030238570994530645,0,3.0,0,1,0,0,1
1.245845262274545,10.8,13.624709608406791,30.0,86.46557218588289,3.7725249426038188,45.34040262663306,0,Trustmark Bank,MISSISSIPPI,Large ($10B-$250B),4988,4988_20250930,2,High Risk,0.014857423097380307,0,1.5,0,1,0,0,1
